bank_transaction_id,account_id,transaction_date,value_date,amount,currency,direction,transaction_type,description,reference_id,counterparty_id,status
BANK_004743,BANK_002,2026-03-12T22:23:21,2026-03-12T22:23:21,248.30,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002940,REF_002940,CUST_000332,POSTED
BANK_004744,BANK_002,2026-03-12T22:25:49,2026-03-12T22:25:49,30261.03,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002173,SET_002173,PAYFLOW,POSTED
BANK_004745,BANK_002,2026-03-12T22:27:00,2026-03-12T22:27:00,1340.48,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003037,REF_003037,CUST_000646,POSTED
BANK_004746,BANK_002,2026-03-12T22:46:57,2026-03-12T22:46:57,193.41,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003208,REF_003208,CUST_007848,POSTED
BANK_004747,BANK_002,2026-03-13T00:52:02,2026-03-13T00:52:02,395.30,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003184,REF_003184,CUST_001263,POSTED
BANK_004748,BANK_002,2026-03-13T00:52:10,2026-03-13T00:52:10,47741.88,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002166,SET_002166,PAYFLOW,POSTED
BANK_004749,BANK_002,2026-03-13T01:49:57,2026-03-13T01:49:57,55.76,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002966,REF_002966,CUST_001734,POSTED
BANK_004750,BANK_002,2026-03-13T01:59:23,2026-03-13T01:59:23,638.38,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002959,REF_002959,CUST_000317,POSTED
BANK_004751,BANK_002,2026-03-13T02:42:57,2026-03-13T02:42:57,39428.44,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002165,SET_002165,PAYFLOW,POSTED
BANK_004752,BANK_002,2026-03-13T02:47:04,2026-03-13T02:47:04,51689.17,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002186,SET_002186,PAYFLOW,POSTED
BANK_004753,BANK_002,2026-03-13T03:01:36,2026-03-13T03:01:36,42209.99,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002177,SET_002177,PAYFLOW,POSTED
BANK_004754,BANK_002,2026-03-13T03:09:18,2026-03-13T03:09:18,48641.92,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002187,SET_002187,PAYFLOW,POSTED
BANK_004755,BANK_002,2026-03-13T05:16:46,2026-03-13T05:16:46,36905.99,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002175,SET_002175,PAYFLOW,POSTED
BANK_004756,BANK_002,2026-03-13T05:49:23,2026-03-13T05:49:23,2236.10,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002739,REF_002739,CUST_002258,POSTED
BANK_004757,BANK_002,2026-03-13T08:10:31,2026-03-13T08:10:31,30715.62,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002167,SET_002167,PAYFLOW,POSTED
BANK_004758,BANK_002,2026-03-13T09:10:11,2026-03-13T09:10:11,824.58,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003256,REF_003256,CUST_006725,POSTED
BANK_004759,BANK_002,2026-03-13T11:18:33,2026-03-13T11:18:33,1215.40,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003087,REF_003087,CUST_005198,POSTED
BANK_004760,BANK_002,2026-03-13T11:39:06,2026-03-13T11:39:06,741.23,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003094,REF_003094,CUST_002884,POSTED
BANK_004761,BANK_002,2026-03-13T11:58:15,2026-03-13T11:58:15,986.46,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003125,REF_003125,CUST_007282,POSTED
BANK_004762,BANK_002,2026-03-13T15:32:17,2026-03-13T15:32:17,2312.80,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003229,REF_003229,CUST_004881,POSTED
BANK_004763,BANK_002,2026-03-13T15:33:14,2026-03-13T15:33:14,371.70,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003267,REF_003267,CUST_005231,POSTED
BANK_004764,BANK_002,2026-03-13T16:54:01,2026-03-13T16:54:01,31391.02,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002159,SET_002159,PAYFLOW,POSTED
BANK_004765,BANK_002,2026-03-13T18:00:04,2026-03-13T18:00:04,579.82,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003165,REF_003165,CUST_004122,POSTED
BANK_004766,BANK_002,2026-03-13T18:42:43,2026-03-13T18:42:43,40280.53,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002180,SET_002180,PAYFLOW,POSTED
BANK_004767,BANK_002,2026-03-13T20:26:50,2026-03-13T20:26:50,5151.00,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002646,REF_002646,CUST_006462,POSTED
BANK_004768,BANK_002,2026-03-13T20:36:59,2026-03-13T20:36:59,245.78,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003158,REF_003158,CUST_000460,POSTED
BANK_004769,BANK_002,2026-03-13T20:46:45,2026-03-13T20:46:45,35303.45,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002192,SET_002192,PAYFLOW,POSTED
BANK_004770,BANK_002,2026-03-13T21:39:19,2026-03-13T21:39:19,2279.09,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002981,REF_002981,CUST_003149,POSTED
BANK_004771,BANK_002,2026-03-13T23:13:07,2026-03-13T23:13:07,1588.75,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003251,REF_003251,CUST_002736,POSTED
BANK_004772,BANK_002,2026-03-13T23:42:05,2026-03-13T23:42:05,40326.31,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002199,SET_002199,PAYFLOW,POSTED
BANK_004773,BANK_002,2026-03-14T01:47:56,2026-03-14T01:47:56,43353.07,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002176,SET_002176,PAYFLOW,POSTED
BANK_004774,BANK_002,2026-03-14T03:34:16,2026-03-14T03:34:16,4784.84,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003039,REF_003039,CUST_006782,POSTED
BANK_004775,BANK_002,2026-03-14T09:10:14,2026-03-14T09:10:14,1005.66,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003113,REF_003113,CUST_002750,POSTED
BANK_004776,BANK_002,2026-03-14T10:14:47,2026-03-14T10:14:47,2400.12,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003005,REF_003005,CUST_003915,POSTED
BANK_004777,BANK_002,2026-03-14T13:32:18,2026-03-14T13:32:18,385.74,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003230,REF_003230,CUST_006419,POSTED
BANK_004778,BANK_002,2026-03-14T13:45:03,2026-03-14T13:45:03,362.79,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002884,REF_002884,CUST_007386,POSTED
BANK_004779,BANK_002,2026-03-14T14:12:43,2026-03-14T14:12:43,2878.02,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002915,REF_002915,CUST_005584,POSTED
BANK_004780,BANK_002,2026-03-14T14:13:46,2026-03-14T14:13:46,37835.41,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002168,SET_002168,PAYFLOW,POSTED
BANK_004781,BANK_002,2026-03-14T14:14:18,2026-03-14T14:14:18,25975.35,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002179,SET_002179,PAYFLOW,POSTED
BANK_004782,BANK_002,2026-03-14T14:48:17,2026-03-14T14:48:17,371.70,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003142,REF_003142,CUST_000316,POSTED
BANK_004783,BANK_002,2026-03-14T15:27:53,2026-03-14T15:27:53,2699.84,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003117,REF_003117,CUST_002880,POSTED
BANK_004784,BANK_002,2026-03-14T15:29:48,2026-03-14T15:29:48,2549.15,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002954,REF_002954,CUST_007576,POSTED
BANK_004785,BANK_002,2026-03-14T15:39:58,2026-03-14T15:39:58,53568.93,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002200,SET_002200,PAYFLOW,POSTED
BANK_004786,BANK_002,2026-03-14T18:40:37,2026-03-14T18:40:37,27309.69,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002190,SET_002190,PAYFLOW,POSTED
BANK_004787,BANK_002,2026-03-14T20:04:22,2026-03-14T20:04:22,41524.47,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002174,SET_002174,PAYFLOW,POSTED
BANK_004788,BANK_002,2026-03-14T21:08:31,2026-03-14T21:08:31,827.18,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003079,REF_003079,CUST_006010,POSTED
BANK_004789,BANK_002,2026-03-14T21:58:06,2026-03-14T21:58:06,28792.07,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002183,SET_002183,PAYFLOW,POSTED
BANK_004790,BANK_002,2026-03-14T22:36:13,2026-03-14T22:36:13,35326.75,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002196,SET_002196,PAYFLOW,POSTED
BANK_004791,BANK_002,2026-03-14T22:38:30,2026-03-14T22:38:30,39566.91,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002185,SET_002185,PAYFLOW,POSTED
BANK_004792,BANK_002,2026-03-14T23:28:25,2026-03-14T23:28:25,32974.06,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002197,SET_002197,PAYFLOW,POSTED
BANK_004793,BANK_002,2026-03-14T23:55:55,2026-03-14T23:55:55,306.80,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002866,REF_002866,CUST_002662,POSTED
BANK_004794,BANK_002,2026-03-15T00:53:46,2026-03-15T00:53:46,43865.93,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002184,SET_002184,PAYFLOW,POSTED
BANK_004795,BANK_002,2026-03-15T01:29:39,2026-03-15T01:29:39,50460.39,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002182,SET_002182,PAYFLOW,POSTED
BANK_004796,BANK_002,2026-03-15T03:26:41,2026-03-15T03:26:41,45171.62,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002194,SET_002194,PAYFLOW,POSTED
BANK_004797,BANK_002,2026-03-15T04:17:26,2026-03-15T04:17:26,586.93,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002982,REF_002982,CUST_005364,POSTED
BANK_004798,BANK_002,2026-03-15T04:47:25,2026-03-15T04:47:25,899.16,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003169,REF_003169,CUST_007830,POSTED
BANK_004799,BANK_002,2026-03-15T06:25:27,2026-03-15T06:25:27,3711.10,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003132,REF_003132,CUST_005786,POSTED
BANK_004800,BANK_002,2026-03-15T06:30:53,2026-03-15T06:30:53,25319.48,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002207,SET_002207,PAYFLOW,POSTED
BANK_004801,BANK_002,2026-03-15T10:02:00,2026-03-15T10:02:00,864.94,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003085,REF_003085,CUST_001417,POSTED
BANK_004802,BANK_002,2026-03-15T10:24:27,2026-03-15T10:24:27,33175.04,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002209,SET_002209,PAYFLOW,POSTED
BANK_004803,BANK_002,2026-03-15T13:07:06,2026-03-15T13:07:06,1447.86,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002912,REF_002912,CUST_004714,POSTED
BANK_004804,BANK_002,2026-03-15T13:34:43,2026-03-15T13:34:43,2751.76,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002994,REF_002994,CUST_001064,POSTED
BANK_004805,BANK_002,2026-03-15T14:34:08,2026-03-15T14:34:08,612.93,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002822,REF_002822,CUST_006166,POSTED
BANK_004806,BANK_002,2026-03-15T15:31:51,2026-03-15T15:31:51,42054.13,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002189,SET_002189,PAYFLOW,POSTED
BANK_004807,BANK_002,2026-03-15T15:51:26,2026-03-15T15:51:26,815.68,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003265,REF_003265,CUST_008128,POSTED
BANK_004808,BANK_002,2026-03-15T20:18:14,2026-03-15T20:18:14,35516.78,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002213,SET_002213,PAYFLOW,POSTED
BANK_004809,BANK_002,2026-03-15T21:10:41,2026-03-15T21:10:41,1817.20,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002853,REF_002853,CUST_006309,POSTED
BANK_004810,BANK_002,2026-03-15T22:22:40,2026-03-15T22:22:40,39844.58,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002214,SET_002214,PAYFLOW,POSTED
BANK_004811,BANK_002,2026-03-15T22:37:53,2026-03-15T22:37:53,32415.72,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002205,SET_002205,PAYFLOW,POSTED
BANK_004812,BANK_002,2026-03-15T22:57:31,2026-03-15T22:57:31,25520.74,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002202,SET_002202,PAYFLOW,POSTED
BANK_004813,BANK_002,2026-03-15T23:04:58,2026-03-15T23:04:58,33224.16,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002218,SET_002218,PAYFLOW,POSTED
BANK_004814,BANK_002,2026-03-16T00:04:17,2026-03-16T00:04:17,39801.88,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002215,SET_002215,PAYFLOW,POSTED
BANK_004815,BANK_002,2026-03-16T00:15:04,2026-03-16T00:15:04,73.13,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002908,REF_002908,CUST_004025,POSTED
BANK_004816,BANK_002,2026-03-16T00:49:19,2026-03-16T00:49:19,45289.90,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002193,SET_002193,PAYFLOW,POSTED
BANK_004817,BANK_002,2026-03-16T00:58:26,2026-03-16T00:58:26,46956.86,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002204,SET_002204,PAYFLOW,POSTED
BANK_004818,BANK_002,2026-03-16T01:04:21,2026-03-16T01:04:21,30974.72,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002195,SET_002195,PAYFLOW,POSTED
BANK_004819,BANK_002,2026-03-16T01:09:12,2026-03-16T01:09:12,47059.11,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002203,SET_002203,PAYFLOW,POSTED
BANK_004820,BANK_002,2026-03-16T01:25:01,2026-03-16T01:25:01,295.00,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002930,REF_002930,CUST_005482,POSTED
BANK_004821,BANK_002,2026-03-16T01:56:21,2026-03-16T01:56:21,553.42,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003178,REF_003178,CUST_008355,POSTED
BANK_004822,BANK_002,2026-03-16T02:19:32,2026-03-16T02:19:32,152.82,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003074,REF_003074,CUST_001105,POSTED
BANK_004823,BANK_002,2026-03-16T02:36:08,2026-03-16T02:36:08,41832.77,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002188,SET_002188,PAYFLOW,POSTED
BANK_004824,BANK_002,2026-03-16T02:46:10,2026-03-16T02:46:10,110.47,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003139,REF_003139,CUST_005433,POSTED
BANK_004825,BANK_002,2026-03-16T03:20:57,2026-03-16T03:20:57,26578.90,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002198,SET_002198,PAYFLOW,POSTED
BANK_004826,BANK_002,2026-03-16T03:39:02,2026-03-16T03:39:02,150.49,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003038,REF_003038,CUST_002717,POSTED
BANK_004827,BANK_002,2026-03-16T03:45:18,2026-03-16T03:45:18,36799.40,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002219,SET_002219,PAYFLOW,POSTED
BANK_004828,BANK_002,2026-03-16T03:48:31,2026-03-16T03:48:31,31927.79,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002217,SET_002217,PAYFLOW,POSTED
BANK_004829,BANK_002,2026-03-16T07:24:44,2026-03-16T07:24:44,716.32,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002950,REF_002950,CUST_005036,POSTED
BANK_004830,BANK_002,2026-03-16T12:21:54,2026-03-16T12:21:54,58448.14,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002220,SET_002220,PAYFLOW,POSTED
BANK_004831,BANK_002,2026-03-16T13:33:21,2026-03-16T13:33:21,1145.78,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003104,REF_003104,CUST_004568,POSTED
BANK_004832,BANK_002,2026-03-16T20:13:44,2026-03-16T20:13:44,32029.30,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002201,SET_002201,PAYFLOW,POSTED
BANK_004833,BANK_002,2026-03-16T21:02:26,2026-03-16T21:02:26,49024.05,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002216,SET_002216,PAYFLOW,POSTED
BANK_004834,BANK_002,2026-03-16T21:08:59,2026-03-16T21:08:59,1230.07,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003234,REF_003234,CUST_007728,POSTED
BANK_004835,BANK_002,2026-03-16T21:18:56,2026-03-16T21:18:56,693.27,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003095,REF_003095,CUST_005318,POSTED
BANK_004836,BANK_002,2026-03-16T21:25:48,2026-03-16T21:25:48,34699.32,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002212,SET_002212,PAYFLOW,POSTED
BANK_004837,BANK_002,2026-03-16T21:34:59,2026-03-16T21:34:59,40314.98,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002191,SET_002191,PAYFLOW,POSTED
BANK_004838,BANK_002,2026-03-16T21:42:25,2026-03-16T21:42:25,577.02,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002995,REF_002995,CUST_001020,POSTED
BANK_004839,BANK_002,2026-03-16T22:44:45,2026-03-16T22:44:45,42133.53,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002222,SET_002222,PAYFLOW,POSTED
BANK_004840,BANK_002,2026-03-16T22:50:19,2026-03-16T22:50:19,40309.13,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002226,SET_002226,PAYFLOW,POSTED
BANK_004841,BANK_002,2026-03-16T23:00:35,2026-03-16T23:00:35,694.19,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003144,REF_003144,CUST_004226,POSTED
BANK_004842,BANK_002,2026-03-16T23:03:07,2026-03-16T23:03:07,34300.81,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002228,SET_002228,PAYFLOW,POSTED
BANK_004843,BANK_002,2026-03-16T23:30:07,2026-03-16T23:30:07,306.74,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002999,REF_002999,CUST_007298,POSTED
BANK_004844,BANK_002,2026-03-17T01:37:49,2026-03-17T01:37:49,1028.96,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003034,REF_003034,CUST_000432,POSTED
BANK_004845,BANK_002,2026-03-17T03:49:33,2026-03-17T03:49:33,822.46,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003174,REF_003174,CUST_006351,POSTED
BANK_004846,BANK_002,2026-03-17T07:11:16,2026-03-17T07:11:16,294.94,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002927,REF_002927,CUST_000108,POSTED
BANK_004847,BANK_002,2026-03-17T08:03:25,2026-03-17T08:03:25,921.58,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002850,REF_002850,CUST_000013,POSTED
BANK_004848,BANK_002,2026-03-17T10:37:14,2026-03-17T10:37:14,735.93,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003137,REF_003137,CUST_007439,POSTED
BANK_004849,BANK_001,2026-03-17T13:09:00,2026-03-17T13:09:00,52000.00,INR,DEBIT,OPERATING_EXPENSE,Utilities and connectivity,EXPBANK_000007,OPERATING_VENDOR,POSTED
BANK_004850,BANK_002,2026-03-17T15:00:01,2026-03-17T15:00:01,1197.70,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003016,REF_003016,CUST_002517,POSTED
BANK_004851,BANK_002,2026-03-17T15:34:05,2026-03-17T15:34:05,37540.55,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002231,SET_002231,PAYFLOW,POSTED
BANK_004852,BANK_002,2026-03-17T18:02:31,2026-03-17T18:02:31,36487.12,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002223,SET_002223,PAYFLOW,POSTED
BANK_004853,BANK_002,2026-03-17T18:19:30,2026-03-17T18:19:30,35378.12,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002211,SET_002211,PAYFLOW,POSTED
BANK_004854,BANK_002,2026-03-17T19:38:21,2026-03-17T19:38:21,38089.20,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002221,SET_002221,PAYFLOW,POSTED
BANK_004855,BANK_002,2026-03-17T20:00:01,2026-03-17T20:00:01,34451.09,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002210,SET_002210,PAYFLOW,POSTED
BANK_004856,BANK_002,2026-03-17T20:06:47,2026-03-17T20:06:47,30194.16,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002225,SET_002225,PAYFLOW,POSTED
BANK_004857,BANK_002,2026-03-17T22:18:37,2026-03-17T22:18:37,37292.85,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002206,SET_002206,PAYFLOW,POSTED
BANK_004858,BANK_002,2026-03-17T22:53:33,2026-03-17T22:53:33,1516.30,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003032,REF_003032,CUST_001088,POSTED
BANK_004859,BANK_002,2026-03-17T23:31:20,2026-03-17T23:31:20,36478.42,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002233,SET_002233,PAYFLOW,POSTED
BANK_004860,BANK_002,2026-03-18T00:44:16,2026-03-18T00:44:16,27485.68,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002234,SET_002234,PAYFLOW,POSTED
BANK_004861,BANK_002,2026-03-18T01:57:54,2026-03-18T01:57:54,41794.03,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002208,SET_002208,PAYFLOW,POSTED
BANK_004862,BANK_002,2026-03-18T02:08:34,2026-03-18T02:08:34,511.66,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003073,REF_003073,CUST_005578,POSTED
BANK_004863,BANK_002,2026-03-18T04:33:41,2026-03-18T04:33:41,30619.40,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002229,SET_002229,PAYFLOW,POSTED
BANK_004864,BANK_002,2026-03-18T05:13:56,2026-03-18T05:13:56,36297.09,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002227,SET_002227,PAYFLOW,POSTED
BANK_004865,BANK_002,2026-03-18T06:13:26,2026-03-18T06:13:26,30536.68,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002238,SET_002238,PAYFLOW,POSTED
BANK_004866,BANK_002,2026-03-18T08:03:38,2026-03-18T08:03:38,340.31,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003041,REF_003041,CUST_003123,POSTED
BANK_004867,BANK_002,2026-03-18T08:10:55,2026-03-18T08:10:55,1105.44,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003141,REF_003141,CUST_003282,POSTED
BANK_004868,BANK_002,2026-03-18T11:01:42,2026-03-18T11:01:42,732.14,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003210,REF_003210,CUST_005032,POSTED
BANK_004869,BANK_002,2026-03-18T19:26:27,2026-03-18T19:26:27,854.32,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002955,REF_002955,CUST_005630,POSTED
BANK_004870,BANK_002,2026-03-18T19:51:31,2026-03-18T19:51:31,48046.77,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002245,SET_002245,PAYFLOW,POSTED
BANK_004871,BANK_002,2026-03-18T20:00:41,2026-03-18T20:00:41,1360.54,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003093,REF_003093,CUST_007534,POSTED
BANK_004872,BANK_002,2026-03-18T20:37:10,2026-03-18T20:37:10,3339.99,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003045,REF_003045,CUST_001234,POSTED
BANK_004873,BANK_002,2026-03-18T21:19:44,2026-03-18T21:19:44,262.39,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003135,REF_003135,CUST_007612,POSTED
BANK_004874,BANK_002,2026-03-18T21:22:26,2026-03-18T21:22:26,37032.94,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002246,SET_002246,PAYFLOW,POSTED
BANK_004875,BANK_002,2026-03-18T22:31:34,2026-03-18T22:31:34,34106.85,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002243,SET_002243,PAYFLOW,POSTED
BANK_004876,BANK_002,2026-03-18T22:34:39,2026-03-18T22:34:39,52721.56,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_002232,SET_002232,PAYFLOW,POSTED
BANK_004877,BANK_002,2026-03-18T22:52:32,2026-03-18T22:52:32,742.22,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_003021,REF_003021,CUST_000217,POSTED
BANK_004878,BANK_002,2026-03-19T02:18:19,2026-03-19T02:18:19,803.58,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002906,REF_002906,CUST_008156,POSTED
BANK_004879,BANK_002,2026-03-19T02:20:48,2026-03-19T02:20:48,153.37,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_002902,REF_002902,CUST_004262,POSTED
